extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
705	GIL 18500/IN/S	INDIGO BLUE HOODIE		INDIGO BLUE HOODIE			466593		911a2a90-25b0-cf93-e814-49a5403ceb4d
706	GIL 18500/IN/XL	INDIGO BLUE HOODIE		INDIGO BLUE HOODIE			466599		911a2a90-25b0-cf93-e814-49a51826064e
707	GIL 18500/IR/2X	IRISH GREEN HOODIE		IRISH GREEN HOODIE			811548		911a2a90-25b0-cf93-e814-49a5d8061f4e
708	GIL 18500/IR/3X	IRISH GREEN HOODIE		IRISH GREEN HOODIE			867533		911a2a90-25b0-cf93-e814-49a590e0374e
709	GIL 18500/IR/4X	IRISH GREEN HOODIE		IRISH GREEN HOODIE			867536		911a2a90-25b0-cf93-e814-49a5983e4f4e
710	GIL 18500/IR/L	IRISH GREEN HOODIE		IRISH GREEN HOODIE			693279		911a2a90-25b0-cf93-e814-49a5c054664e
711	GIL 18500/IR/M	IRISH GREEN HOODIE		IRISH GREEN HOODIE			693278		911a2a90-25b0-cf93-e814-49a508cc7e4e
712	GIL 18500/IR/S	IRISH GREEN HOODIE		IRISH GREEN HOODIE			693277		911a2a90-25b0-cf93-e814-49a5b08b994e
713	GIL 18500/IR/XL	IRISH GREEN HOODIE		IRISH GREEN HOODIE			811434		911a2a90-25b0-cf93-e814-49a550cdb24e
714	GIL 18500/IR/XS	IRISH GREEN PULLOVER HOO DIE		IRISH GREEN PULLOVER HOO	DIE		785565		911a2a90-25b0-cf93-e814-49a5b830d34e
715	GIL 18500/KI/2X	KIWI HOODIE		KIWI HOODIE			113862		911a2a90-25b0-cf93-e814-49a5e80af14e
716	GIL 18500/KI/3X	KIWI HOODIE		KIWI HOODIE			113863		911a2a90-25b0-cf93-e814-49a5a0cb094f
717	GIL 18500/KI/L	KIWI PULLOVER H		KIWI PULLOVER H			811451		911a2a90-25b0-cf93-e814-49a53806234f
718	GIL 18500/KI/M	KIWI PULLOVER H		KIWI PULLOVER H			811447		911a2a90-25b0-cf93-e814-49a5f0c73f4f
719	GIL 18500/KI/S	KIWI PULLOVER HOODIE		KIWI PULLOVER HOODIE			811352		911a2a90-25b0-cf93-e814-49a568c7594f
720	GIL 18500/KI/XL	KIWI PULLOVER		KIWI PULLOVER			811452		911a2a90-25b0-cf93-e814-49a56850714f
721	GIL 18500/LB/2X	LIGHT BLUE PULLOVER HOOD IE		LIGHT BLUE PULLOVER HOOD	IE		763353		911a2a90-25b0-cf93-e814-49a500e2884f
722	GIL 18500/LB/4X	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			631472		911a2a90-25b0-cf93-e814-49a548c3a04f
723	GIL 18500/LB/5X	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			631804		911a2a90-25b0-cf93-e814-49a578a2b94f
724	GIL 18500/LB/L	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			557361		911a2a90-25b0-cf93-e814-49a59854d34f
725	GIL 18500/LB/M	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			654626		911a2a90-25b0-cf93-e814-49a5d0a4eb4f
726	GIL 18500/LB/S	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			763350		911a2a90-25b0-cf93-e814-49a5a89a0450
727	GIL 18500/LB/XL	LIGHT BLUE HOODIE		LIGHT BLUE HOODIE			763351		911a2a90-25b0-cf93-e814-49a5e0d71b50
728	GIL 18500/LE/L	LEGION BLUE HOODIE		LEGION BLUE HOODIE			387079		911a2a90-25b0-cf93-e814-49a5e8993350
729	GIL 18500/LE/XL	LEGION BLUE HOODIE		LEGION BLUE HOODIE			373913		911a2a90-25b0-cf93-e814-49a5b0884f50
730	GIL 18500/LP/2X	LIGHT PINK HOODIE		LIGHT PINK HOODIE			793851		911a2a90-25b0-cf93-e814-49a5a8366850
731	GIL 18500/LP/3X	LIGHT PINK HOODIE		LIGHT PINK HOODIE			197228		911a2a90-25b0-cf93-e814-49a5d8f68150
732	GIL 18500/LP/4X	LIGHT PINK PULLOVER HOOD IE		LIGHT PINK PULLOVER HOOD	IE		1122590		911a2a90-25b0-cf93-e814-49a5685ea350
733	GIL 18500/LP/5X	LIGHT PINK HOODIE		LIGHT PINK HOODIE			800860		911a2a90-25b0-cf93-e814-49a5984cc650
734	GIL 18500/LP/L	LIGHT PINK HOODIE		LIGHT PINK HOODIE			793845		911a2a90-25b0-cf93-e814-49a55827e050
735	GIL 18500/LP/M	LIGHT PINK HOODIE		LIGHT PINK HOODIE			793844		911a2a90-25b0-cf93-e814-49a59058f950
736	GIL 18500/LP/S	LIGHT PINK HOODIE		LIGHT PINK HOODIE			793850		911a2a90-25b0-cf93-e814-49a5506b1251
737	GIL 18500/LP/XL	LIGHT PINK HOODIE		LIGHT PINK HOODIE			793846		911a2a90-25b0-cf93-e814-49a508a92b51
738	GIL 18500/MA/2X	MAROON HOODIE		MAROON HOODIE			784520		911a2a90-25b0-cf93-e814-49a5c8c84651
739	GIL 18500/MA/3X	MAROON HOODIE		MAROON HOODIE			146458		911a2a90-25b0-cf93-e814-49a5d8476251
740	GIL 18500/MA/L	MAROON HOODIE		MAROON HOODIE			466608		911a2a90-25b0-cf93-e814-49a570458151
741	GIL 18500/MA/M	MAROON HOODIE		MAROON HOODIE			466606		911a2a90-25b0-cf93-e814-49a510239a51
742	GIL 18500/MA/S	MAROON HOODIE		MAROON HOODIE			466605		911a2a90-25b0-cf93-e814-49a540eab651
743	GIL 18500/MA/XL	MAROON HOODIE		MAROON HOODIE			466609		911a2a90-25b0-cf93-e814-49a588decf51
744	GIL 18500/MG/L	MINT GREEN PULLOVER HOOD IE		MINT GREEN PULLOVER HOOD	IE		1079138		911a2a90-25b0-cf93-e814-49a560e1ea51
745	GIL 18500/MI/2X	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			829815		911a2a90-25b0-cf93-e814-49a5f0600852
746	GIL 18500/MI/3X	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			171220		911a2a90-25b0-cf93-e814-49a5d8602a52
747	GIL 18500/MI/4X	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			418938		911a2a90-25b0-cf93-e814-49a5f82b4452
748	GIL 18500/MI/5X	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			1124146		911a2a90-25b0-cf93-e814-49a548bd5d52
749	GIL 18500/MI/L	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			812892		911a2a90-25b0-cf93-e814-49a598958052
750	GIL 18500/MI/M	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			829870		911a2a90-25b0-cf93-e814-49a5d09a9852
751	GIL 18500/MI/S	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			896066		911a2a90-25b0-cf93-e814-49a570fbb052
752	GIL 18500/MI/XL	MILITARY GREEN HOODIE		MILITARY GREEN HOODIE			345996		911a2a90-25b0-cf93-e814-5ca568d66f71
753	GIL 18500/MT/L	MINT GREEN HOODIE		MINT GREEN HOODIE			229958		911a2a90-25b0-cf93-e814-49a5083cc952
754	GIL 18500/MT/M	MINT GREEN HOODIE		MINT GREEN HOODIE			554224		911a2a90-25b0-cf93-e814-49a5e0ece052
755	GIL 18500/MT/S	MINT GREEN HOODIE		MINT GREEN HOODIE			402226		911a2a90-25b0-cf93-e814-49a510ebf852
756	GIL 18500/MT/XL	MINT GREEN HOODIE		MINT GREEN HOODIE			815178		911a2a90-25b0-cf93-e814-49a5d89a1253
757	GIL 18500/NV/2X	NAVY HOODIE		NAVY HOODIE			325074		911a2a90-25b0-cf93-e814-49a5903c2c53
758	GIL 18500/NV/3X	NAVY HOODIE		NAVY HOODIE			812193		911a2a90-25b0-cf93-e814-49a5c8544553
759	GIL 18500/NV/4X	NAVY HOODIE		NAVY HOODIE			785767		911a2a90-25b0-cf93-e814-49a5801c6153
760	GIL 18500/NV/5X	NAVY HOODIE		NAVY HOODIE			842825		911a2a90-25b0-cf93-e814-49a5b0e97c53
761	GIL 18500/NV/L	NAVY HOODIE		NAVY HOODIE			781252		911a2a90-25b0-cf93-e814-49a580939453
762	GIL 18500/NV/M	NAVY HOODIE		NAVY HOODIE			325073		911a2a90-25b0-cf93-e814-49a5b80fae53
763	GIL 18500/NV/S	NAVY HOODIE		NAVY HOODIE			808400		911a2a90-25b0-cf93-e814-49a538a5c553
764	GIL 18500/NV/XL	NAVY HOODIE		NAVY HOODIE			696340		911a2a90-25b0-cf93-e814-49a5107cdf53
765	GIL 18500/OG/L	OLD GOLD HOODIE		OLD GOLD HOODIE			422348		911a2a90-25b0-cf93-e814-49a560f4f853
766	GIL 18500/OG/XL	OLD GOLD HOODIE		OLD GOLD HOODIE			415563		911a2a90-25b0-cf93-e814-49a5d8a21354
767	GIL 18500/OR/2X	ORANGE HOODIE		ORANGE HOODIE			815208		911a2a90-25b0-cf93-e814-49a5d0f32e54
768	GIL 18500/OR/3X	ORANGE HOODIE		ORANGE HOODIE			263419		911a2a90-25b0-cf93-e814-49a550fa4854
769	GIL 18500/OR/L	ORANGE HOODIE		ORANGE HOODIE			543437		911a2a90-25b0-cf93-e814-49a508b56254
770	GIL 18500/OR/M	ORANGE HOODIE		ORANGE HOODIE			796273		911a2a90-25b0-cf93-e814-49a540ae7c54
771	GIL 18500/OR/S	ORANGE HOODIE		ORANGE HOODIE			535587		911a2a90-25b0-cf93-e814-49a590209754
772	GIL 18500/OR/XL	ORANGE HOODIE		ORANGE HOODIE			796274		911a2a90-25b0-cf93-e814-49a5206db054
773	GIL 18500/ORC/L	ORCHID HOODIE		ORCHID HOODIE			229932		911a2a90-25b0-cf93-e814-49a5d0dbc854
774	GIL 18500/ORC/S	ORCHID HOODIE		ORCHID HOODIE			674375		911a2a90-25b0-cf93-e814-49a568fde154
775	GIL 18500/ORC/XL	ORCHID HOODIE		ORCHID HOODIE			229933		911a2a90-25b0-cf93-e814-49a5b00afb54
776	GIL 18500/PA/2X	PAPRIKA HOODIE		PAPRIKA HOODIE			277321		911a2a90-25b0-cf93-e814-49a5d82d1455
777	GIL 18500/PA/XL	PAPRIKA HOODIE		PAPRIKA HOODIE			402228		911a2a90-25b0-cf93-e814-49a568c52d55
778	GIL 18500/PL/2X	PLUM HOODIE		PLUM HOODIE			372064		911a2a90-25b0-cf93-e814-49a5a8de4755
779	GIL 18500/PL/3X	PLUM HOODIE		PLUM HOODIE			372056		911a2a90-25b0-cf93-e814-49a5a0f06055
780	GIL 18500/PL/L	PLUM HOODIE		PLUM HOODIE			372046		911a2a90-25b0-cf93-e814-49a568047b55
781	GIL 18500/PL/M	PLUM HOODIE		PLUM HOODIE			370450		911a2a90-25b0-cf93-e814-49a558be9455
782	GIL 18500/PL/S	PLUM HOODIE		PLUM HOODIE			372043		911a2a90-25b0-cf93-e814-49a5f00baf55
783	GIL 18500/PL/XL	PLUM HOODIE		PLUM HOODIE			254510		911a2a90-25b0-cf93-e814-49a5b018c955
784	GIL 18500/PU/2X	PURPLE HOODIE		PURPLE HOODIE			197226		911a2a90-25b0-cf93-e814-49a5508eea55
785	GIL 18500/PU/3X	PURPLE HOODIE		PURPLE HOODIE			793295		911a2a90-25b0-cf93-e814-49a540ac0456
786	GIL 18500/PU/L	PURPLE HOODIE		PURPLE HOODIE			283433		911a2a90-25b0-cf93-e814-49a558a21e56
787	GIL 18500/PU/M	PURPLE HOODIE		PURPLE HOODIE			229930		911a2a90-25b0-cf93-e814-49a588f83856
788	GIL 18500/PU/S	PURPLE HOODIE		PURPLE HOODIE			420103		911a2a90-25b0-cf93-e814-49a530665056
789	GIL 18500/PU/XL	PURPLE HOODIE		PURPLE HOODIE			179262		911a2a90-25b0-cf93-e814-49a5f0726a56
790	GIL 18500/RB/2X	ROYAL HOODIE		ROYAL HOODIE			209136		911a2a90-25b0-cf93-e814-49a5f8b88556
791	GIL 18500/RB/3X	ROYAL HOODIE		ROYAL HOODIE			973552		911a2a90-25b0-cf93-e814-49a5a8d69e56
792	GIL 18500/RB/5X	ROYAL HOODIE		ROYAL HOODIE			130492		911a2a90-25b0-cf93-e814-49a5603aba56
793	GIL 18500/RB/L	ROYAL HOODIE		ROYAL HOODIE			726800		911a2a90-25b0-cf93-e814-49a5609ed356
794	GIL 18500/RB/M	ROYAL HOODIE		ROYAL HOODIE			726799		911a2a90-25b0-cf93-e814-49a5a034ee56
795	GIL 18500/RB/S	ROYAL HOODIE		ROYAL HOODIE			117115		911a2a90-25b0-cf93-e814-49a5904c0957
796	GIL 18500/RB/XL	ROYAL HOODIE		ROYAL HOODIE			726802		911a2a90-25b0-cf93-e814-49a5e00f2357
797	GIL 18500/RD/2X	RED HOODIE		RED HOODIE			282049		911a2a90-25b0-cf93-e814-49a560fd3c57
798	GIL 18500/RD/3X	RED HOODIE		RED HOODIE			768046		911a2a90-25b0-cf93-e814-49a568445c57
799	GIL 18500/RD/4X	RED HOODIE		RED HOODIE			536395		911a2a90-25b0-cf93-e814-49a5e8127757
800	GIL 18500/RD/L	RED HOODIE		RED HOODIE			845746		911a2a90-25b0-cf93-e814-49a5a0509057
801	GIL 18500/RD/M	RED HOODIE		RED HOODIE			899835		911a2a90-25b0-cf93-e814-49a57897a857
802	GIL 18500/RD/S	RED HOODIE		RED HOODIE			833615		911a2a90-25b0-cf93-e814-49a54867c257
803	GIL 18500/RD/XL	RED HOODIE		RED HOODIE			820646		911a2a90-25b0-cf93-e814-49a5d8ccdb57
804	GIL 18500/SA/2X	SAPPHIRE HOODIE		SAPPHIRE HOODIE			372059		911a2a90-25b0-cf93-e814-49a548e4f457
805	GIL 18500/SA/3X	SAPPHIRE HOODIE		SAPPHIRE HOODIE			372060		911a2a90-25b0-cf93-e814-49a5a0a80f58
806	GIL 18500/SA/L	SAPPHIRE HOODIE		SAPPHIRE HOODIE			964196		911a2a90-25b0-cf93-e814-49a5b8dd2b58
807	GIL 18500/SA/M	SAPPHIRE HOODIE		SAPPHIRE HOODIE			964194		911a2a90-25b0-cf93-e814-49a5e8a44858
808	GIL 18500/SA/S	SAPPHIRE HOODIE		SAPPHIRE HOODIE			964193		911a2a90-25b0-cf93-e814-49a5b8946558
809	GIL 18500/SA/XL	SAPPHIRE HOODIE		SAPPHIRE HOODIE			964197		911a2a90-25b0-cf93-e814-49a518e37f58
810	GIL 18500/SD/2X	SAND HOODIE		SAND HOODIE			275192		911a2a90-25b0-cf93-e814-49a5f84a9c58
811	GIL 18500/SD/3X	SAND HOODIE		SAND HOODIE			269241		911a2a90-25b0-cf93-e814-49a598fdb758
812	GIL 18500/SD/4X	SAND HOODIE		SAND HOODIE			676736		911a2a90-25b0-cf93-e814-49a5409fd758
813	GIL 18500/SD/5X	SAND HOODIE		SAND HOODIE			972437		911a2a90-25b0-cf93-e814-49a5a0a9f458
814	GIL 18500/SD/L	SAND HOODIE		SAND HOODIE			136100		911a2a90-25b0-cf93-e814-49a5b81d1359
815	GIL 18500/SD/M	SAND HOODIE		SAND HOODIE			136346		911a2a90-25b0-cf93-e814-49a5d07e3059
816	GIL 18500/SD/S	SAND HOODIE		SAND HOODIE			468634		911a2a90-25b0-cf93-e814-49a5b8384d59
817	GIL 18500/SD/XL	SAND HOODIE		SAND HOODIE			275006		911a2a90-25b0-cf93-e814-49a518f26a59
818	GIL 18500/SFGR/2X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			771958		911a2a90-25b0-cf93-e814-49a520e78659
819	GIL 18500/SFGR/3X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			479585		911a2a90-25b0-cf93-e814-49a538fda359
820	GIL 18500/SFGR/4X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			260793		911a2a90-25b0-cf93-e814-49a5389ac059
821	GIL 18500/SFGR/5X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			792627		911a2a90-25b0-cf93-e814-49a58816035a
822	GIL 18500/SFGR/L	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			771955		911a2a90-25b0-cf93-e814-49a52892235a
823	GIL 18500/SFGR/M	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			896618		911a2a90-25b0-cf93-e814-49a508c9435a
824	GIL 18500/SFGR/S	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			389161		911a2a90-25b0-cf93-e814-49a52800655a
825	GIL 18500/SFGR/XL	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			479581		911a2a90-25b0-cf93-e814-49a5d889855a
826	GIL 18500/SFOR/2X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			821013		911a2a90-25b0-cf93-e814-49a560b8a65a
827	GIL 18500/SFOR/3X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			118167		911a2a90-25b0-cf93-e814-49a58066c95a
828	GIL 18500/SFOR/4X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			193802		911a2a90-25b0-cf93-e814-49a50851ed5a
829	GIL 18500/SFOR/5X	SAFETY ORANGE PULLOVER H OODIE		SAFETY ORANGE PULLOVER H	OODIE		1104447		911a2a90-25b0-cf93-e814-49a558160f5b
830	GIL 18500/SFOR/L	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			52492		911a2a90-25b0-cf93-e814-49a52808345b
831	GIL 18500/SFOR/M	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			52491		911a2a90-25b0-cf93-e814-49a5e86e585b
832	GIL 18500/SFOR/S	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			52490		911a2a90-25b0-cf93-e814-49a598387f5b
833	GIL 18500/SFOR/XL	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			8033		911a2a90-25b0-cf93-e814-49a5a0b2a25b
834	GIL 18500/SFPK/2X	SAFETY PINK PULLOVER HOO DIE		SAFETY PINK PULLOVER HOO	DIE		763349		911a2a90-25b0-cf93-e814-49a5e8c2c75b
835	GIL 18500/SFPK/L	SAFETY PINK HOODIE		SAFETY PINK HOODIE			763347		911a2a90-25b0-cf93-e814-49a550b6e95b
836	GIL 18500/SFPK/M	SAFETY PINK HOODIE		SAFETY PINK HOODIE			763346		911a2a90-25b0-cf93-e814-49a5d0f4025c
837	GIL 18500/SFPK/S	SAFETY PINK PULLOVER HOO DIE		SAFETY PINK PULLOVER HOO	DIE		763345		911a2a90-25b0-cf93-e814-49a5907e1d5c
838	GIL 18500/SFPK/XL	SAFETY PINK HOODIE		SAFETY PINK HOODIE			763348		911a2a90-25b0-cf93-e814-49a53024375c
839	GIL 18500/SG/2X	SPORT GREY HOODIE		SPORT GREY HOODIE			528173		911a2a90-25b0-cf93-e814-49a56061515c
840	GIL 18500/SG/3X	SPORT GREY HOODIE		SPORT GREY HOODIE			528175		911a2a90-25b0-cf93-e814-49a5e0f6685c
841	GIL 18500/SG/4X	SPORT GREY HOODIE		SPORT GREY HOODIE			889057		911a2a90-25b0-cf93-e814-49a5d853825c
842	GIL 18500/SG/5X	SPORT GREY HOODIE		SPORT GREY HOODIE			967418		911a2a90-25b0-cf93-e814-49a5489d9b5c
843	GIL 18500/SG/L	SPORT GREY HOODIE		SPORT GREY HOODIE			309138		911a2a90-25b0-cf93-e814-49a558d7b55c
844	GIL 18500/SG/M	SPORT GREY HOODIE		SPORT GREY HOODIE			477303		911a2a90-25b0-cf93-e814-49a5a862d05c
845	GIL 18500/SG/S	SPORT GREY HOODIE		SPORT GREY HOODIE			763344		911a2a90-25b0-cf93-e814-49a530f3e95c
846	GIL 18500/SG/XL	SPORT GREY HOODIE		SPORT GREY HOODIE			762809		911a2a90-25b0-cf93-e814-49a568d9025d
847	GIL 18500/VI/L	VIOLET HOODIE		VIOLET HOODIE			304916		911a2a90-25b0-cf93-e814-49a5b0b41b5d
848	GIL 18500/VI/M	VIOLET HOODIE		VIOLET HOODIE			734936		911a2a90-25b0-cf93-e814-49a580a3345d
849	GIL 18500/WH/2X	WHITE PULLOVER HOODIES		WHITE PULLOVER HOODIES			758169		911a2a90-25b0-cf93-e814-49a53084535d
850	GIL 18500/WH/3X	WHITE PULLOVER HOODIES		WHITE PULLOVER HOODIES			758170		911a2a90-25b0-cf93-e814-49a5c0a46b5d
851	GIL 18500/WH/L	WHITE HOODIE		WHITE HOODIE			205074		911a2a90-25b0-cf93-e814-49a5a818835d
852	GIL 18500/WH/M	WHITE HOODIE		WHITE HOODIE			758165		911a2a90-25b0-cf93-e814-49a5682b9c5d
853	GIL 18500/WH/S	WHITE HOODIE		WHITE HOODIE			758164		911a2a90-25b0-cf93-e814-49a5507ab55d
854	GIL 18500/WH/XL	WHITE HOODIE		WHITE HOODIE			758167		911a2a90-25b0-cf93-e814-49a558b3ce5d
855	GIL 18500B/BK/L	BLACK YOUTH HOODIE		BLACK YOUTH HOODIE			116937		911a2a90-25b0-cf93-e814-49a5f019e95d
856	GIL 18500B/BK/M	BLACK YOUTH HOODIE		BLACK YOUTH HOODIE			797428		911a2a90-25b0-cf93-e814-49a5f87e035e
857	GIL 18500B/BK/S	BLACK YOUTH HOODIE		BLACK YOUTH HOODIE			797429		911a2a90-25b0-cf93-e814-49a5d8811b5e
858	GIL 18500B/BK/XL	BLACK YOUTH HOODIE		BLACK YOUTH HOODIE			425559		911a2a90-25b0-cf93-e814-49a550a6335e
859	GIL 18500B/BK/XS	BLACK YOUTH HOODIE		BLACK YOUTH HOODIE			469328		911a2a90-25b0-cf93-e814-49a548224c5e
860	GIL 18500B/CB/XL	CAROLINA BLUE YOUTH HOOD IE		CAROLINA BLUE YOUTH HOOD	IE		469332		911a2a90-25b0-cf93-e814-49a5001b645e
861	GIL 18500B/CD/L	CARDINAL RED YOUTH HOODI E		CARDINAL RED YOUTH HOODI	E		549749		911a2a90-25b0-cf93-e814-49a538847c5e
862	GIL 18500B/CD/M	CARDINAL RED YOUTH HOODI E		CARDINAL RED YOUTH HOODI	E		549747		911a2a90-25b0-cf93-e814-49a540c3945e
863	GIL 18500B/CH/L	CHARCOAL YOUTH HOODIE		CHARCOAL YOUTH HOODIE			425552		911a2a90-25b0-cf93-e814-49a560c6ad5e
864	GIL 18500B/CH/M	CHARCOAL YOUTH HOODIE		CHARCOAL YOUTH HOODIE			425551		911a2a90-25b0-cf93-e814-49a5e806cc5e
865	GIL 18500B/CH/XL	CHARCOAL YOUTH HOODIE		CHARCOAL YOUTH HOODIE			661524		911a2a90-25b0-cf93-e814-49a57873e85e
866	GIL 18500B/DH/L	DARK HEATHER YOUTH HOODI E		DARK HEATHER YOUTH HOODI	E		926844		911a2a90-25b0-cf93-e814-49a5c817035f
867	GIL 18500B/DH/M	DARK HEATHER YOUTH HOODI E		DARK HEATHER YOUTH HOODI	E		118118		911a2a90-25b0-cf93-e814-49a518841e5f
868	GIL 18500B/DH/S	DARK HEATHER YOUTH HOODI E		DARK HEATHER YOUTH HOODI	E		118117		911a2a90-25b0-cf93-e814-49a5c0053b5f
869	GIL 18500B/DH/XL	DARK HEATHER YOUTH HOODI E		DARK HEATHER YOUTH HOODI	E		898211		911a2a90-25b0-cf93-e814-49a5d033575f
870	GIL 18500B/DH/XS	DARK HEATHER YOUTH HOODI E		DARK HEATHER YOUTH HOODI	E		469327		911a2a90-25b0-cf93-e814-49a5b889735f
871	GIL 18500B/FG/L	FOREST GREEN YOUTH HOODI E		FOREST GREEN YOUTH HOODI	E		174595		911a2a90-25b0-cf93-e814-49a55862915f
872	GIL 18500B/GH/L	GRAPHITE HTR YOUTH HOODI E		GRAPHITE HTR YOUTH HOODI	E		724645		911a2a90-25b0-cf93-e814-49a500f7ae5f
873	GIL 18500B/GH/M	GRAPHITE HTR YOUTH HOODI E		GRAPHITE HTR YOUTH HOODI	E		724644		911a2a90-25b0-cf93-e814-49a5e82dcc5f
874	GIL 18500B/GH/S	GRAPHITE HTR YOUTH HOODI E		GRAPHITE HTR YOUTH HOODI	E		724642		911a2a90-25b0-cf93-e814-49a5985ee65f
875	GIL 18500B/GH/XL	GRAPHITE HTR YOUTH HOODI E		GRAPHITE HTR YOUTH HOODI	E		724646		911a2a90-25b0-cf93-e814-49a528410060
876	GIL 18500B/GH/XS	GRAPHITE HTHR YOUTH HOOD IE		GRAPHITE HTHR YOUTH HOOD	IE		1086549		911a2a90-25b0-cf93-e814-49a5f0731960
877	GIL 18500B/HL/L	HELICONIA YOUTH HOODIE		HELICONIA YOUTH HOODIE			811381		911a2a90-25b0-cf93-e814-49a510aa3660
878	GIL 18500B/HL/M	HELICONIA YOUTH HOODIE		HELICONIA YOUTH HOODIE			811379		911a2a90-25b0-cf93-e814-49a5e8df5560
879	GIL 18500B/HL/S	HELICONIA YOUTH HOODIE		HELICONIA YOUTH HOODIE			811377		911a2a90-25b0-cf93-e814-49a538cf7060
880	GIL 18500B/HL/XL	HELICONIA YOUTH HOODIE		HELICONIA YOUTH HOODIE			811382		911a2a90-25b0-cf93-e814-49a5d0168c60
881	GIL 18500B/IH/M	IRISH GREEN YOUTH HOODIE		IRISH GREEN YOUTH HOODIE			518506		911a2a90-25b0-cf93-e814-49a558aea860
882	GIL 18500B/IR/L	IRISH GREEN YOUTH HOODIE		IRISH GREEN YOUTH HOODIE			844864		911a2a90-25b0-cf93-e814-49a5287ec260
883	GIL 18500B/IR/M	IRISH GREEN YOUTH HOODIE		IRISH GREEN YOUTH HOODIE			844861		911a2a90-25b0-cf93-e814-49a5a0afdc60
884	GIL 18500B/IR/S	IRISH GREEN YOUTH HOODIE		IRISH GREEN YOUTH HOODIE			844858		911a2a90-25b0-cf93-e814-49a5786df660
885	GIL 18500B/IR/XL	IRISH GREEN YOUTH HOODIE		IRISH GREEN YOUTH HOODIE			785906		911a2a90-25b0-cf93-e814-49a5a8851261
886	GIL 18500B/LP/L	LIGHT PINK YOUTH HOODIE		LIGHT PINK YOUTH HOODIE			404099		911a2a90-25b0-cf93-e814-49a558c32e61
887	GIL 18500B/LP/M	LIGHT PINK YOUTH HOODIE		LIGHT PINK YOUTH HOODIE			724689		911a2a90-25b0-cf93-e814-49a5d0844a61
888	GIL 18500B/LP/S	LIGHT PINK YOUTH HOODIE		LIGHT PINK YOUTH HOODIE			724687		911a2a90-25b0-cf93-e814-49a540586661
889	GIL 18500B/LP/XL	LIGHT PINK YOUTH HOODIE		LIGHT PINK YOUTH HOODIE			724641		911a2a90-25b0-cf93-e814-49a5385f8561
890	GIL 18500B/MA/L	MAROON YOUTH HOODIE		MAROON YOUTH HOODIE			661523		911a2a90-25b0-cf93-e814-49a5c85a9f61
891	GIL 18500B/NV/L	NAVY YOUTH HOODIE		NAVY YOUTH HOODIE			811354		911a2a90-25b0-cf93-e814-49a5487bbd61
892	GIL 18500B/NV/M	NAVY YOUTH HOODIE		NAVY YOUTH HOODIE			811353		911a2a90-25b0-cf93-e814-49a5d8e6d561
893	GIL 18500B/NV/S	NAVY YOUTH HOODIE		NAVY YOUTH HOODIE			811448		911a2a90-25b0-cf93-e814-49a54894ef61
894	GIL 18500B/NV/XL	NAVY YOUTH HOODIE		NAVY YOUTH HOODIE			811356		911a2a90-25b0-cf93-e814-49a578e30662
895	GIL 18500B/NV/XS	NAVY YOUTH HOODIE		NAVY YOUTH HOODIE			275944		911a2a90-25b0-cf93-e814-49a538b11e62
896	GIL 18500B/OR/L	ORCHID YOUTH HOODIE		ORCHID YOUTH HOODIE			275320		911a2a90-25b0-cf93-e814-49a518193b62
897	GIL 18500B/OR/S	ORCHID YOUTH HOODIE		ORCHID YOUTH HOODIE			275188		911a2a90-25b0-cf93-e814-49a5580d5762
898	GIL 18500B/ORA/L	ORANGE YOUTH HOODIE		ORANGE YOUTH HOODIE			586079		911a2a90-25b0-cf93-e814-49a520b77162
899	GIL 18500B/ORA/M	ORANGE YOUTH PULLOVER HO ODIE		ORANGE YOUTH PULLOVER HO	ODIE		1086653		911a2a90-25b0-cf93-e814-49a5c0698d62
