extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
1,APP 170,1/2 FRM 7 STAMP STEEL CO VER,,1/2 FRM 7 STAMP STEEL CO,VER,170 1 2 frm 7 stamp steel cover 18222 stl fm7 assy,18222,,b95d65c6-81a4-73a6-d314-d8e7b88072bb,18222,170 1 2 frm 7 stamp steel cover stl fm7 assy,no,
2,APP 270,3/4 FRM 7 STAMP STEEL CO VER,,3/4 FRM 7 STAMP STEEL CO,VER,270 3 4 frm 7 stamp steel cover 18223 stl fm7 assy,18223,,b95d65c6-81a4-73a6-d314-d8e728b6b8bb,18223,270 3 4 frm 7 stamp steel cover stl fm7 assy,no,
3,APP 270FIG,(COVER WITH GASKET),,(COVER WITH GASKET),,270fig cover with gasket 61049,61049,,b95d65c6-81a4-73a6-d314-f5e700ba0f71,61049,270fig cover with gasket,no,
4,APP 370,1 FRM 7 STAMP STEEL COVE R,,1 FRM 7 STAMP STEEL COVE,R,370 1 frm 7 stamp steel cover 18224 co stl fm7 assy,18224,,b95d65c6-81a4-73a6-d314-d8e7c8bee7bb,18224,370 1 frm 7 stamp steel cover co stl fm7 assy,no,
5,APP 370FIG,(COVER WITH GASKET),,(COVER WITH GASKET),,370fig cover with gasket 61050,61050,,b95d65c6-81a4-73a6-d314-f5e770494771,61050,370fig cover with gasket,no,
6,APP 470,1-1/4 FRM 7 STAMP STEEL COVER,,1-1/4 FRM 7 STAMP STEEL,COVER,470 1 4 frm 7 stamp steel cover 18225 stee stl fm7 assy,18225,,b95d65c6-81a4-73a6-d314-d8e780a912bc,18225,470 1 4 frm 7 stamp steel cover stee stl fm7 assy,no,
7,APP 570,1-1/2 FRM 7 STAMP STEEL COVER,,1-1/2 FRM 7 STAMP STEEL,COVER,570 1 2 frm 7 stamp steel cover 18226 stee stl fm7 assy,18226,,b95d65c6-81a4-73a6-d314-d8e7286243bc,18226,570 1 2 frm 7 stamp steel cover stee stl fm7 assy,no,
8,APP 570FIG,(COVER WITH GASKET),,(COVER WITH GASKET),,570fig cover with gasket 61060,61060,,b95d65c6-81a4-73a6-d314-f5e740d08171,61060,570fig cover with gasket,no,
9,APP 670,2 FRM 7 STAMP STEEL COVE R,,2 FRM 7 STAMP STEEL COVE,R,670 2 frm 7 stamp steel cover 18227 co stl fm7 assembly,18227,,b95d65c6-81a4-73a6-d314-d8e7b8b181bc,18227,670 2 frm 7 stamp steel cover co stl fm7 assembly,no,
10,APP 670FIG,(COVER WITH GASKET),,(COVER WITH GASKET),,670fig cover with gasket 61063,61063,,b95d65c6-81a4-73a6-d314-f5e7c0beb871,61063,670fig cover with gasket,no,
11,APP 870,2-1/2-3 FRM 7 STAMP STEE L COVER,,2-1/2-3 FRM 7 STAMP STEE,L COVER,870 2 1 3 frm 7 stamp stee l cover 341537 st stl fm7 assy,341537,,b95d65c6-81a4-73a6-d314-d8e77805bebc,341537,870 2 1 3 frm 7 stamp stee l cover st stl fm7 assy,no,
12,APP 970,4 FRM 7 STAMP STEEL COVE R,,4 FRM 7 STAMP STEEL COVE,R,970 4 frm 7 stamp steel cover 341538 co 3 1 2 stl fm7 assembly,341538,,b95d65c6-81a4-73a6-d314-d8e7b8e6f1bc,341538,970 4 frm 7 stamp steel cover co 3 1 2 stl fm7 assembly,no,
13,APP AC1A,KWIKO A SEALING CEMENT 16 OZ,,KWIKO A SEALING CEMENT,16 OZ,ac1a kwiko a sealing cement 16 oz 74690 oz.,74690,,b95d65c6-81a4-73a6-d314-d8e750dd26bd,74690,ac1a kwiko a sealing cement 16 oz oz.,no,
14,APP ACK6F-A,TWINPAK SEALING CEMENT K IT,,TWINPAK SEALING CEMENT K,IT,ack6f a twinpak sealing cement k it 345618 ce 5 x kwiko water twinpaks 3 1 4 oz,345618,,b95d65c6-81a4-73a6-d314-d8e720fe71bd,345618,ack6f a twinpak sealing cement k it ce 5 x kwiko water twinpaks 3 1 4 oz,no,
15,APP ACP1022CDP4,100A CLAMP RNG PLG 2W2P ST1 P4,,100A CLAMP RNG PLG 2W2P,ST1 P4,acp1022cdp4 100a clamp rng plg 2w2p st1 p4 452838 plug,452838,,b95d65c6-81a4-73a6-d314-d8e73035b2bd,452838,acp1022cdp4 100a clamp rng plg 2w2p st1 p4 plug,no,
16,APP ACP1033CD,100A CLAMP RING PLUG 3W3P ST1,,100A CLAMP RING PLUG,3W3P ST1,acp1033cd 100a clamp ring plug 3w3p st1 855851,855851,,b95d65c6-81a4-73a6-d314-d8e7e87ee2bd,855851,acp1033cd 100a clamp ring plug 3w3p st1,no,
17,APP ACP1033CDP4,POWERTITE 100A PLUG ASSY S1 P4,,POWERTITE 100A PLUG,ASSY S1 P4,acp1033cdp4 powertite 100a plug assy s1 p4 452839 3w3p,452839,,b95d65c6-81a4-73a6-d314-d8e7f89e11be,452839,acp1033cdp4 powertite 100a plug assy s1 p4 3w3p,no,
18,APP ACP1034CD,100A CLAMP RING PLUG 3W4P ST2,,100A CLAMP RING PLUG,3W4P ST2,acp1034cd 100a clamp ring plug 3w4p st2 787891,787891,,b95d65c6-81a4-73a6-d314-d8e7e04b45be,787891,acp1034cd 100a clamp ring plug 3w4p st2,no,
19,APP ACP1044CD,100A CLAMP RING PLUG 4W4P ST1,,100A CLAMP RING PLUG,4W4P ST1,acp1044cd 100a clamp ring plug 4w4p st1 796406,796406,,b95d65c6-81a4-73a6-d314-d8e7805578be,796406,acp1044cd 100a clamp ring plug 4w4p st1,no,
20,APP ACP3034BC,30AMP PLUG 3W-4P STYLE,,30AMP PLUG 3W-4P STYLE,,acp3034bc 30amp plug 3w 4p style 558596 30a 3w4p,558596,,b95d65c6-81a4-73a6-d314-d8e75025abbe,558596,acp3034bc 30amp plug 3w 4p style 30a 3w4p,no,
21,APP ACP6023BC,60A CLAMP RING PLUG 2W3P ST2,,60A CLAMP RING PLUG,2W3P ST2,acp6023bc 60a clamp ring plug 2w3p st2 974826 2p3w pin & s,974826,,b95d65c6-81a4-73a6-d314-d8e738b0b4bf,974826,acp6023bc 60a clamp ring plug 2w3p st2 2p3w pin & s,no,
22,APP ACP6033BC,60A PLUG ASSY 3W3P S1,,60A PLUG ASSY 3W3P S1,,acp6033bc 60a plug assy 3w3p s1 817656,817656,,b95d65c6-81a4-73a6-d314-d8e7d8e4e4bf,817656,acp6033bc 60a plug assy 3w3p s1,no,
23,APP ACP6034BC,60 PLUG ASSY,,60 PLUG ASSY,,acp6034bc 60 plug assy 91435 60a 3w4p,91435,,b95d65c6-81a4-73a6-d314-d8e7b03714c0,91435,acp6034bc 60 plug assy 60a 3w4p,no,
24,APP ACP6044BC,60A CLAMP RING PLUG 4W4P ST1,,60A CLAMP RING PLUG,4W4P ST1,acp6044bc 60a clamp ring plug 4w4p st1 922573,922573,,b95d65c6-81a4-73a6-d314-d8e7a08454c0,922573,acp6044bc 60a clamp ring plug 4w4p st1,no,
25,APP ADR1022P4,100A RECEPT ASSY 2W2P S1 P4,,100A RECEPT ASSY 2W2P,S1 P4,adr1022p4 100a recept assy 2w2p s1 p4 450355,450355,,b95d65c6-81a4-73a6-d314-d8e790d487c0,450355,adr1022p4 100a recept assy 2w2p s1 p4,no,
26,APP ADR1033P4,100A RECEPT ASSY 3W3P S1 P4,,100A RECEPT ASSY 3W3P,S1 P4,adr1033p4 100a recept assy 3w3p s1 p4 450356,450356,,b95d65c6-81a4-73a6-d314-d8e7705fccc0,450356,adr1033p4 100a recept assy 3w3p s1 p4,no,
27,APP ADR1034,100A RECPT 4PS2 SCRSPRG CVRS,,100A RECPT 4PS2 SCRSPRG,CVRS,adr1034 100a recpt 4ps2 scrsprg cvrs 398900 3w4p receptac scr sprg,398900,,b95d65c6-81a4-73a6-d314-d8e7985017c1,398900,adr1034 100a recpt 4ps2 scrsprg cvrs 3w4p receptac scr sprg,no,
28,APP ADR1044,100A RECPT 4PS1 SCRSPRG CVRS,,100A RECPT 4PS1 SCRSPRG,CVRS,adr1044 100a recpt 4ps1 scrsprg cvrs 754333 4p4w receptac scr sprg,754333,,b95d65c6-81a4-73a6-d314-d8e7e80b5cc1,754333,adr1044 100a recpt 4ps1 scrsprg cvrs 4p4w receptac scr sprg,no,
29,APP ADR20034,200A RECEPT ASSY 4P S2,,200A RECEPT ASSY 4P S2,,adr20034 200a recept assy 4p s2 398906 3w4p recepta,398906,,b95d65c6-81a4-73a6-d314-d8e7284d99c1,398906,adr20034 200a recept assy 4p s2 3w4p recepta,no,
30,APP ADR3034,30A RECPT 4PS2 SCRSPRG CVRS,,30A RECPT 4PS2 SCRSPRG,CVRS,adr3034 30a recpt 4ps2 scrsprg cvrs 558607 3p4w receptacl scr sprg,558607,,b95d65c6-81a4-73a6-d314-d8e73062d1c1,558607,adr3034 30a recpt 4ps2 scrsprg cvrs 3p4w receptacl scr sprg,no,
31,APP ADR6034,60A RECPT 4PS2 SCRSPRG CVRS,,60A RECPT 4PS2 SCRSPRG,CVRS,adr6034 60a recpt 4ps2 scrsprg cvrs 94765 scr sprg,94765,,b95d65c6-81a4-73a6-d314-d8e770900dc2,94765,adr6034 60a recpt 4ps2 scrsprg cvrs scr sprg,no,
32,APP AEE56,60A 1-12  UNILET TE RECEPT,,60A 1-12  UNILET,TE RECEPT,aee56 60a 1 12 unilet te recept 846353 aluminum mtg box for pow 2,846353,,b95d65c6-81a4-73a6-d314-d8e720d93cc2,846353,aee56 60a 1 12 unilet te recept aluminum mtg box for pow 2,no,
33,APP AP20034E,200 AMP PLUG ASSEM 4P S2 2.500,,200 AMP PLUG ASSEM 4P,S2 2.500,ap20034e 200 amp plug assem 4p s2 2.500 398908 200a 3w4p,398908,,b95d65c6-81a4-73a6-d314-d8e7e0e673c2,398908,ap20034e 200 amp plug assem 4p s2 2.500 200a 3w4p,no,
34,APP AP20044E,200 AMP PLUG ASSEM 4P S1 2.500,,200 AMP PLUG ASSEM 4P,S1 2.500,ap20044e 200 amp plug assem 4p s1 2.500 542210 200a 4w4p,542210,,b95d65c6-81a4-73a6-d314-d8e7e05ca3c2,542210,ap20044e 200 amp plug assem 4p s1 2.500 200a 4w4p,no,
35,APP APP270FIG/KIE3,(3/4),,(3/4),,app270fig kie3 3 4 266592,266592,,b95d65c6-81a4-73a6-d314-f5e7d0b57c74,266592,app270fig kie3 3 4,no,
36,APP APP370FIG/KIE3,-1,,-1,,app370fig kie3 1 266594,266594,,b95d65c6-81a4-73a6-d314-f5e758a2a874,266594,app370fig kie3 1,no,
37,APP APP570FIG/KIE3,(1-1/2),,(1-1/2),,app570fig kie3 1 2 266595,266595,,b95d65c6-81a4-73a6-d314-f5e74034d474,266595,app570fig kie3 1 2,no,
38,APP APP670FIG/KIE3,-2,,-2,,app670fig kie3 2 266600,266600,,b95d65c6-81a4-73a6-d314-f5e760ec1e75,266600,app670fig kie3 2,no,
39,APP APP870FIG/KIE3,-3,,-3,,app870fig kie3 3 266602,266602,,b95d65c6-81a4-73a6-d314-f5e7488b4c75,266602,app870fig kie3 3,no,
40,APP ARC1034CD,100A CONN BODY ASSY 4P S2,,100A CONN BODY ASSY 4P,S2,arc1034cd 100a connector body assy 4p s2 398904 3w4p powert,398904,,b95d65c6-81a4-73a6-d314-d8e7b85ed3c2,398904,arc1034cd 100a connector body assy 4p s2 3w4p powert,no,
41,APP ARC1044CD,100A CONN BODY ASSY 4P S1,,100A CONN BODY ASSY 4P,S1,arc1044cd 100a connector body assy 4p s1 594592 4w4p powert,594592,,b95d65c6-81a4-73a6-d314-d8e748fc1dc3,594592,arc1044cd 100a connector body assy 4p s1 4w4p powert,no,
42,APP ARC20034E,200A CONN BODY ASSY 4PS2 2.500,,200A CONN BODY ASSY,4PS2 2.500,arc20034e 200a connector body assy 4ps2 2.500 398910 3w4p powert,398910,,b95d65c6-81a4-73a6-d314-d8e7d83c52c3,398910,arc20034e 200a connector body assy 4ps2 2.500 3w4p powert,no,
43,APP ARC20044E,200A CONN BODY ASSY 4PS1 2.500,,200A CONN BODY ASSY,4PS1 2.500,arc20044e 200a connector body assy 4ps1 2.500 594593 4w4p powert,594593,,b95d65c6-81a4-73a6-d314-d8e780e795c3,594593,arc20044e 200a connector body assy 4ps1 2.500 4w4p powert,no,
44,APP ARC3034BC,30A CONN ASSY 3W-4P STY 2,,30A CONN ASSY 3W-4P STY,2,arc3034bc 30a connector assy 3w 4p sty 2 558603 3w3p powerti,558603,,b95d65c6-81a4-73a6-d314-d8e7e07fc5c3,558603,arc3034bc 30a connector assy 3w 4p sty 2 3w3p powerti,no,
45,APP ARC6034BC,60A CONN BODY ASSY 4P S2 CTOR,,60A CONN BODY ASSY 4P S2,CTOR,arc6034bc 60a connector body assy 4p s2 ctor 364937 3w4p powerti,364937,,b95d65c6-81a4-73a6-d314-d8e7601717c4,364937,arc6034bc 60a connector body assy 4p s2 ctor 3w4p powerti,no,
46,APP ARC6044BC,60A CONN BODY ASSY 4P S1 CTOR,,60A CONN BODY ASSY 4P S1,CTOR,arc6044bc 60a connector body assy 4p s1 ctor 542194 4w4p powerti,542194,,b95d65c6-81a4-73a6-d314-d8e7882045c4,542194,arc6044bc 60a connector body assy 4p s1 ctor 4w4p powerti,no,
47,APP BH-501,MALL BEAM CLAMP,,MALL BEAM CLAMP,,"bh 501 mall beam clamp 74747 1 2 """" or inch",74747,,b95d65c6-81a4-73a6-d314-d8e7285679c4,74747,"bh 501 mall beam clamp 1 2 """" or inch",no,
48,APP BJ42530,2-12 AND 3 IN BONDING JUMPER 14IN,,2-12 AND 3 IN BONDING,JUMPER 14IN,"bj42530 2 12 and 3 """" or inch bonding jumper 14in 280185 grounding 4 1",280185,,b95d65c6-81a4-73a6-d314-d8e7984eacc4,280185,"bj42530 2 12 and 3 """" or inch bonding jumper 14in grounding 4 1",no,
49,APP BJ81520,1-12 AND 2 IN BONDING JUMPER 24IN,,1-12 AND 2 IN BONDING,JUMPER 24IN,"bj81520 1 12 and 2 """" or inch bonding jumper 24in 95674",95674,,b95d65c6-81a4-73a6-d314-d9e7385c2435,95674,"bj81520 1 12 and 2 """" or inch bonding jumper 24in",no,
50,APP BL-125,1-1/4 STEEL LOCKNUT,,1-1/4 STEEL LOCKNUT,,"bl 125 1 4 steel locknut 984291 4"" locknu",984291,,b95d65c6-81a4-73a6-d314-d8e708bcf1c4,984291,"bl 125 1 4 steel locknut 4"" locknu",no,
51,APP BL-50,1/2 STEEL LOCKNUT,,1/2 STEEL LOCKNUT,,"bl 50 1 2 steel locknut 949563 2"" """" or inch lknt",949563,,b95d65c6-81a4-73a6-d314-d8e7806322c5,949563,"bl 50 1 2 steel locknut 2"" """" or inch lknt",no,
52,APP BL-75,3/4 STEEL LOCKNUT,,3/4 STEEL LOCKNUT,,"bl 75 3 4 steel locknut 424434 4"" """" or inch lknt alt175s",424434,,b95d65c6-81a4-73a6-d314-d8e750124ec5,424434,"bl 75 3 4 steel locknut 4"" """" or inch lknt alt175s",no,
53,APP BLB150-M,1-1/2 MOGUL LB UNILET,,1-1/2 MOGUL LB UNILET,,blb150 m style mogul 1 2 lb unilet 598285 un type,598285,,b95d65c6-81a4-73a6-d314-d8e7184d87c5,598285,blb150 m style mogul 1 2 lb unilet un type,no,
54,APP BU75I,34 IN COND BSHG IRON INSUL,,34 IN COND BSHG IRON,INSUL,"bu75i 34 """" or inch cond bshg iron insul 829081 3 4"" mall ins bush 4",829081,,b95d65c6-81a4-73a6-d314-d8e7b0ffbec5,829081,"bu75i 34 """" or inch cond bshg iron insul 3 4"" mall ins bush 4",no,
55,APP C100-M,1 FRM35 THRD MALL C,,1 FRM35 THRD MALL C,,"c100 m style mogul 1 frm35 thrd thread mall c 17978 """" or inch form 35 unilet",17978,,b95d65c6-81a4-73a6-d314-d8e728fcfec5,17978,"c100 m style mogul 1 frm35 thrd thread mall c """" or inch form 35 unilet",no,
56,APP C125-M,1-1/4 FRM35 THRD MALL C,,1-1/4 FRM35 THRD MALL C,,"c125 m style mogul 1 4 frm35 thrd thread mall c 17980 ma """" or inch form 35 unilet",17980,,b95d65c6-81a4-73a6-d314-d8e7d03234c6,17980,"c125 m style mogul 1 4 frm35 thrd thread mall c ma """" or inch form 35 unilet",no,
57,APP C150-M,1-1/2 FRM35 THRD MALL C,,1-1/2 FRM35 THRD MALL C,,"c150 m style mogul 1 2 frm35 thrd thread mall c 17982 ma """" or inch form 35 unilet",17982,,b95d65c6-81a4-73a6-d314-d8e7e80f67c6,17982,"c150 m style mogul 1 2 frm35 thrd thread mall c ma """" or inch form 35 unilet",no,
58,APP C17,1/2 FM7 THRD GRAYLOY-IRO N C FITTING,,1/2 FM7 THRD GRAYLOY-IRO,N C FITTING,c17 1 2 fm7 thrd thread grayloy iro n c fitting 723518 i body,723518,,b95d65c6-81a4-73a6-d314-d8e7a09ca9c6,723518,c17 1 2 fm7 thrd thread grayloy iro n c fitting i body,no,
59,APP C200-M,2 FRM35 THRD MALL C,,2 FRM35 THRD MALL C,,"c200 m style mogul 2 frm35 thrd thread mall c 17984 """" or inch form 35 unilet",17984,,b95d65c6-81a4-73a6-d314-d8e7101edbc6,17984,"c200 m style mogul 2 frm35 thrd thread mall c """" or inch form 35 unilet",no,
60,APP C250-M,2-1/2 FRM35 THRD MALL C,,2-1/2 FRM35 THRD MALL C,,c250 m style mogul 2 1 frm35 thrd thread mall c 145765 ma form 35 unilet,145765,,b95d65c6-81a4-73a6-d314-d8e7d8d90bc7,145765,c250 m style mogul 2 1 frm35 thrd thread mall c ma form 35 unilet,no,
61,APP C27,3/4 FRM7 THRD GRAYLOY-IR ON C FITTING,,3/4 FRM7 THRD GRAYLOY-IR,ON C FITTING,c27 3 4 frm7 thrd thread grayloy ir on c fitting 49905 fm7 body,49905,,b95d65c6-81a4-73a6-d314-d8e738793ec7,49905,c27 3 4 frm7 thrd thread grayloy ir on c fitting fm7 body,no,
62,APP C300-M,3 FRM35 THRD MALL C,,3 FRM35 THRD MALL C,,"c300 m style mogul 3 frm35 thrd thread mall c 17986 """" or inch form 35 unilet",17986,,b95d65c6-81a4-73a6-d314-d8e7e01270c7,17986,"c300 m style mogul 3 frm35 thrd thread mall c """" or inch form 35 unilet",no,
63,APP C37,1 FRM7 THRD GRAYLOY-IRON C FITTING,,1 FRM7 THRD GRAYLOY-IRON,C FITTING,"c37 1 frm7 thrd thread grayloy iron c fitting 723530 ir """" or inch fm7 body",723530,,b95d65c6-81a4-73a6-d314-d8e730a6aac7,723530,"c37 1 frm7 thrd thread grayloy iron c fitting ir """" or inch fm7 body",no,
64,APP C50-M,1/2 FRM35 THRD MALL C,,1/2 FRM35 THRD MALL C,,c50 m style mogul 1 2 frm35 thrd thread mall c 17973 form 35 unilet a,17973,,b95d65c6-81a4-73a6-d314-d8e7f0faeac7,17973,c50 m style mogul 1 2 frm35 thrd thread mall c form 35 unilet a,no,
65,APP C57,1-1/2 FRM7 THRD GRAYLOY- IRON C FITTING,,1-1/2 FRM7 THRD GRAYLOY-,IRON C FITTING,c57 1 2 frm7 thrd thread grayloy iron c fitting 430923 graylo fm 7 body,430923,,b95d65c6-81a4-73a6-d314-d8e7c00b28c8,430923,c57 1 2 frm7 thrd thread grayloy iron c fitting graylo fm 7 body,no,
66,APP C57/KIE,(1-1/2 FRM 7 C),,(1-1/2 FRM 7 C),,c57 kie 1 2 frm 7 c 63563,63563,,b95d65c6-81a4-73a6-d314-f5e748ecee71,63563,c57 kie 1 2 frm 7 c,no,
67,APP C67,2 FRM7 THRD GRAYLOY-IRON C FITTING,,2 FRM7 THRD GRAYLOY-IRON,C FITTING,c67 2 frm7 thrd thread grayloy iron c fitting 430925 ir fm7 body,430925,,b95d65c6-81a4-73a6-d314-d8e7b8086ac8,430925,c67 2 frm7 thrd thread grayloy iron c fitting ir fm7 body,no,
68,APP C67/KIE2,(2 C ),,(2 C ),,c67 kie2 2 c 88159,88159,,b95d65c6-81a4-73a6-d314-f5e728753e73,88159,c67 kie2 2 c,no,
69,APP C75-M,3/4 FRM35 THRD MALL C,,3/4 FRM35 THRD MALL C,,c75 m style mogul 3 4 frm35 thrd thread mall c 17975 form 35 unilet,17975,,b95d65c6-81a4-73a6-d314-d8e728fab2c8,17975,c75 m style mogul 3 4 frm35 thrd thread mall c form 35 unilet,no,
70,APP C77,2-1/2 FRM7 THRD GRAYLOY- IRON C FITTING,,2-1/2 FRM7 THRD GRAYLOY-,IRON C FITTING,c77 2 1 frm7 thrd thread grayloy iron c fitting 430927 graylo fm7 body,430927,,b95d65c6-81a4-73a6-d314-d8e7c08debc8,430927,c77 2 1 frm7 thrd thread grayloy iron c fitting graylo fm7 body,no,
71,APP C87,3 FRM7 THRD GRAYLOY-IRON C FITTING,,3 FRM7 THRD GRAYLOY-IRON,C FITTING,c87 3 frm7 thrd thread grayloy iron c fitting 430928 ir fm7 body,430928,,b95d65c6-81a4-73a6-d314-d8e7881221c9,430928,c87 3 frm7 thrd thread grayloy iron c fitting ir fm7 body,no,
72,APP CG-100125S,1-1/4 1.0-1.125 LT CORD CONN,,1-1/4 1.0-1.125 LT CORD,CONN,"cg 100125s 1 4 1.0 1.125 lt liquid tight strain relief cord connector 115752 """" or inch stl l t crd and cbl",115752,,b95d65c6-81a4-73a6-d314-d8e780fa59c9,115752,"cg 100125s 1 4 1.0 1.125 lt liquid tight strain relief cord connector """" or inch stl l t crd and cbl",no,
73,APP CG-112125S,1-1/4 1.125-1.25 LT CORD CONN,,1-1/4 1.125-1.25 LT CORD,CONN,"cg 112125s 1 4 1.125 1.25 lt liquid tight strain relief cord connector 115754 1.2 """" or inch stl l t crd and cbl",115754,,b95d65c6-81a4-73a6-d314-d8e7707e95c9,115754,"cg 112125s 1 4 1.125 1.25 lt liquid tight strain relief cord connector 1.2 """" or inch stl l t crd and cbl",no,
74,APP CG-115150S,1-1/2 1.156-1.312 LT COR D CONN,,1-1/2 1.156-1.312 LT COR,D CONN,"cg 115150s 1 2 1.156 1.312 lt liquid tight strain relief cor d connector 430929 1.3 """" or inch stl l t crd and cbl",430929,,b95d65c6-81a4-73a6-d314-d8e7d0f7c5c9,430929,"cg 115150s 1 2 1.156 1.312 lt liquid tight strain relief cor d connector 1.3 """" or inch stl l t crd and cbl",no,
75,APP CG-1238S,3/8 .125-.187 LT CORD CO NN,,3/8 .125-.187 LT CORD CO,NN,"cg 1238s 3 8 .125 .187 lt liquid tight strain relief cord connector nn 387284 """" or inch stl l t crd and cbl connector",387284,,b95d65c6-81a4-73a6-d314-d8e728baf1c9,387284,"cg 1238s 3 8 .125 .187 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
76,APP CG-1250,1/2 .125-.187 LT CORD CO NN ALUM,,1/2 .125-.187 LT CORD CO,NN ALUM,"cg 1250 1 2 .125 .187 lt liquid tight strain relief cord connector nn aluminum 281484 c """" or inch l t crd and cbl connector",281484,,b95d65c6-81a4-73a6-d314-d8e7301c32ca,281484,"cg 1250 1 2 .125 .187 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crd and cbl connector",no,
77,APP CG-1250S,1/2 .125-.187 LT CORD CO NN,,1/2 .125-.187 LT CORD CO,NN,"cg 1250s 1 2 .125 .187 lt liquid tight strain relief cord connector nn 18115 """" or inch stl l t crd and cbl connector r",18115,,b95d65c6-81a4-73a6-d314-d8e7f8f55dca,18115,"cg 1250s 1 2 .125 .187 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector r",no,
78,APP CG-125125S,1-1/4 1.25-1.375 LT CORD CONN,,1-1/4 1.25-1.375 LT CORD,CONN,"cg 125125s 1 4 1.25 1.375 lt liquid tight strain relief cord connector 78702 1.37 """" or inch str l t crd and cbl",78702,,b95d65c6-81a4-73a6-d314-d8e7f08a8fca,78702,"cg 125125s 1 4 1.25 1.375 lt liquid tight strain relief cord connector 1.37 """" or inch str l t crd and cbl",no,
79,APP CG-1275S,3/4 .187-.25 LT CORD CON N,,3/4 .187-.25 LT CORD CON,N,"cg 1275s 3 4 .187 .25 lt liquid tight strain relief cord connector 189269 c """" or inch stl l t crd and cbl",189269,,b95d65c6-81a4-73a6-d314-d8e7f858beca,189269,"cg 1275s 3 4 .187 .25 lt liquid tight strain relief cord connector c """" or inch stl l t crd and cbl",no,
80,APP CG-128150S,1-1/2 1.281-1.531 LT COR D CONN,,1-1/2 1.281-1.531 LT COR,D CONN,"cg 128150s 1 2 1.281 1.531 lt liquid tight strain relief cor d connector 19805 1.5 """" or inch stl l t crd and cbl",19805,,b95d65c6-81a4-73a6-d314-d8e77871eeca,19805,"cg 128150s 1 2 1.281 1.531 lt liquid tight strain relief cor d connector 1.5 """" or inch stl l t crd and cbl",no,
81,APP CG-165200,2 1.65-2.00 LT CORD CONN ALUM,,2 1.65-2.00 LT CORD CONN,ALUM,"cg 165200 2 1.65 2.00 lt liquid tight strain relief cord connector aluminum 103792 c """" or inch l t crd and cbl",103792,,b95d65c6-81a4-73a6-d314-d8e700c91dcb,103792,"cg 165200 2 1.65 2.00 lt liquid tight strain relief cord connector aluminum c """" or inch l t crd and cbl",no,
82,APP CG-1850,1/2 .187-.312 LT CORD CO NN ALUM,,1/2 .187-.312 LT CORD CO,NN ALUM,"cg 1850 1 2 .187 .312 lt liquid tight strain relief cord connector nn aluminum 748223 c """" or inch l t crd and cbl connector",748223,,b95d65c6-81a4-73a6-d314-d8e748464ecb,748223,"cg 1850 1 2 .187 .312 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crd and cbl connector",no,
83,APP CG-1850S,1/2 .187-.312 LT CORD CO NN,,1/2 .187-.312 LT CORD CO,NN,"cg 1850s 1 2 .187 .312 lt liquid tight strain relief cord connector nn 38176 """" or inch stl l t crd and cbl connector",38176,,b95d65c6-81a4-73a6-d314-d8e7a8a07fcb,38176,"cg 1850s 1 2 .187 .312 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
84,APP CG-225250,2-1/2 2.25-2.50 LT CORD CONN ALUM,,2-1/2 2.25-2.50 LT CORD,CONN ALUM,"cg 225250 2 1 2.25 2.50 lt liquid tight strain relief cord connector aluminum 762783 """" or inch l t crd and cbl",762783,,b95d65c6-81a4-73a6-d314-d8e7d025c3cb,762783,"cg 225250 2 1 2.25 2.50 lt liquid tight strain relief cord connector aluminum """" or inch l t crd and cbl",no,
85,APP CG-2575S,3/4 .25-.375 LT CORD CON N,,3/4 .25-.375 LT CORD CON,N,"cg 2575s 3 4 .25 .375 lt liquid tight strain relief cord connector 17951 c """" or inch stl l t crd and cbl",17951,,b95d65c6-81a4-73a6-d314-d8e7c85efbcb,17951,"cg 2575s 3 4 .25 .375 lt liquid tight strain relief cord connector c """" or inch stl l t crd and cbl",no,
86,APP CG-268300,3 2.68-3.06 LT CORD CONN ALUM,,3 2.68-3.06 LT CORD CONN,ALUM,"cg 268300 3 2.68 3.06 lt liquid tight strain relief cord connector aluminum 822279 c """" or inch l t crd and cbl",822279,,b95d65c6-81a4-73a6-d314-d8e700bb2acc,822279,"cg 268300 3 2.68 3.06 lt liquid tight strain relief cord connector aluminum c """" or inch l t crd and cbl",no,
87,APP CG-3150,1/2 .312-.437 LT CORD CO NN ALUM,,1/2 .312-.437 LT CORD CO,NN ALUM,"cg 3150 1 2 .312 .437 lt liquid tight strain relief cord connector nn aluminum 309208 c """" or inch l t crdandcbl connector",309208,,b95d65c6-81a4-73a6-d314-d8e7d0455ccc,309208,"cg 3150 1 2 .312 .437 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crdandcbl connector",no,
